lakeid,year4,gearid,spname,effort,total_caught
ME,2012,ELFISH,EMERALDSHINER,3,11
ME,2012,ELFISH,FRESHWATERDRUM,3,9
ME,2012,ELFISH,GOLDENSHINER,3,1
ME,2012,ELFISH,GREENSUNFISH,3,1
ME,2012,ELFISH,LARGEMOUTHBASS,3,7
ME,2012,ELFISH,LOGPERCH,3,18
ME,2012,ELFISH,MIMICSHINER,3,1
ME,2012,ELFISH,PUMPKINSEED,3,1
ME,2012,ELFISH,ROCKBASS,3,18
ME,2012,ELFISH,SMALLMOUTHBASS,3,17
ME,2012,ELFISH,WALLEYE,3,2
ME,2012,ELFISH,WHITEBASS,3,15
ME,2012,ELFISH,WHITESUCKER,3,1
ME,2012,ELFISH,YELLOWBASS,3,9
ME,2012,ELFISH,YELLOWBULLHEAD,3,1
ME,2012,ELFISH,YELLOWPERCH,3,83
ME,2012,FYKNET,BLUEGILL,6,9
ME,2012,FYKNET,LARGEMOUTHBASS,6,1
ME,2012,FYKNET,PUMPKINSEED,6,2
ME,2012,FYKNET,ROCKBASS,6,34
ME,2012,FYKNET,SMALLMOUTHBASS,6,1
ME,2012,FYKNET,WHITEBASS,6,1
ME,2012,FYKNET,WHITESUCKER,6,1
ME,2012,FYKNET,YELLOWBULLHEAD,6,1
ME,2012,FYKNET,YELLOWPERCH,6,1
ME,2012,TRAMML,CHANNELCATFISH,2,3
ME,2012,TRAMML,NORTHERNPIKE,2,2
ME,2012,TRAMML,SMALLMOUTHBASS,2,3
ME,2012,TRAMML,WALLEYE,2,1
ME,2012,TRAMML,WHITESUCKER,2,3
ME,2012,VGN025,YELLOWPERCH,2,1
ME,2012,VGN032,WHITEBASS,2,1
ME,2012,VGN032,YELLOWPERCH,2,1
ME,2012,VGN038,YELLOWPERCH,2,1
ME,2012,VGN051,WHITEBASS,2,4
ME,2012,VGN051,YELLOWPERCH,2,16
ME,2012,VGN064,WHITEBASS,2,14
ME,2012,VGN064,YELLOWPERCH,2,5
ME,2012,VGN089,CISCO,2,1
ME,2012,VGN089,FRESHWATERDRUM,2,1
ME,2012,VGN089,WHITEBASS,2,2
ME,2013,BSEINE,BLACKBULLHEAD,12,1
ME,2013,BSEINE,BLACKCRAPPIE,12,60
ME,2013,BSEINE,BLUEGILL,12,35
ME,2013,BSEINE,BLUNTNOSEMINNOW,12,2
ME,2013,BSEINE,BROOKSILVERSIDE,12,658
ME,2013,BSEINE,EMERALDSHINER,12,4
ME,2013,BSEINE,GREENSUNFISH,12,1
ME,2013,BSEINE,LARGEMOUTHBASS,12,1
ME,2013,BSEINE,LOGPERCH,12,1
ME,2013,BSEINE,SMALLMOUTHBASS,12,2
ME,2013,BSEINE,SPOTFINSHINER,12,1
ME,2013,BSEINE,WHITEBASS,12,2
ME,2013,BSEINE,YELLOWBULLHEAD,12,1
ME,2013,BSEINE,YELLOWPERCH,12,4
ME,2013,ELFISH,BLACKCRAPPIE,3,9
ME,2013,ELFISH,BLUEGILL,3,32
ME,2013,ELFISH,BLUNTNOSEMINNOW,3,1
ME,2013,ELFISH,BROOKSILVERSIDE,3,40
ME,2013,ELFISH,COMMONCARP,3,2
ME,2013,ELFISH,FRESHWATERDRUM,3,6
ME,2013,ELFISH,LARGEMOUTHBASS,3,2
ME,2013,ELFISH,LOGPERCH,3,2
ME,2013,ELFISH,PUMPKINSEED,3,2
ME,2013,ELFISH,ROCKBASS,3,4
ME,2013,ELFISH,SMALLMOUTHBASS,3,10
ME,2013,ELFISH,WALLEYE,3,3
ME,2013,ELFISH,WHITEBASS,3,11
ME,2013,ELFISH,YELLOWPERCH,3,49
ME,2013,FYKNET,BLUEGILL,6,101
ME,2013,FYKNET,BLUNTNOSEMINNOW,6,10
ME,2013,FYKNET,BROOKSILVERSIDE,6,2
ME,2013,FYKNET,CHANNELCATFISH,6,1
ME,2013,FYKNET,COMMONCARP,6,1
ME,2013,FYKNET,FRESHWATERDRUM,6,1
ME,2013,FYKNET,GOLDENSHINER,6,1
ME,2013,FYKNET,JOHNNYDARTER,6,1
ME,2013,FYKNET,LONGNOSEGAR,6,2
ME,2013,FYKNET,ROCKBASS,6,15
ME,2013,FYKNET,SMALLMOUTHBASS,6,5
ME,2013,FYKNET,WALLEYE,6,1
ME,2013,FYKNET,WHITEBASS,6,1
ME,2013,FYKNET,YELLOWPERCH,6,3
ME,2013,TRAMML,SMALLMOUTHBASS,2,1
ME,2013,TRAMML,YELLOWPERCH,2,12
ME,2013,VGN025,WHITEBASS,2,1
ME,2013,VGN032,WHITEBASS,2,2
ME,2013,VGN032,YELLOWPERCH,2,1
ME,2013,VGN038,YELLOWPERCH,2,4
ME,2013,VGN051,YELLOWPERCH,2,78
ME,2013,VGN064,WHITEBASS,2,3
ME,2013,VGN064,YELLOWPERCH,2,154
ME,2013,VGN089,CISCO,2,1
ME,2013,VGN089,FRESHWATERDRUM,2,3
ME,2013,VGN089,WHITEBASS,2,11
ME,2014,BSEINE,BLACKCRAPPIE,12,44
ME,2014,BSEINE,BLUEGILL,12,41
ME,2014,BSEINE,BLUNTNOSEMINNOW,12,14
ME,2014,BSEINE,BROOKSILVERSIDE,12,1007
ME,2014,BSEINE,LARGEMOUTHBASS,12,1
ME,2014,BSEINE,LOGPERCH,12,4
ME,2014,BSEINE,SMALLMOUTHBASS,12,2
ME,2014,BSEINE,SPOTFINSHINER,12,3
ME,2014,BSEINE,SPOTTAILSHINER,12,1
ME,2014,BSEINE,WHITEBASS,12,6
ME,2014,BSEINE,YELLOWPERCH,12,23
ME,2014,ELFISH,BIGMOUTHBUFFALO,3,1
ME,2014,ELFISH,BLACKCRAPPIE,3,1
ME,2014,ELFISH,BLUEGILL,3,10
ME,2014,ELFISH,BLUNTNOSEMINNOW,3,1
ME,2014,ELFISH,BROOKSILVERSIDE,3,8
ME,2014,ELFISH,CHANNELCATFISH,3,1
ME,2014,ELFISH,COMMONCARP,3,1
ME,2014,ELFISH,FRESHWATERDRUM,3,15
ME,2014,ELFISH,LARGEMOUTHBASS,3,2
ME,2014,ELFISH,LOGPERCH,3,15
ME,2014,ELFISH,NORTHERNPIKE,3,1
ME,2014,ELFISH,PUMPKINSEED,3,2
ME,2014,ELFISH,ROCKBASS,3,12
ME,2014,ELFISH,SMALLMOUTHBASS,3,17
ME,2014,ELFISH,WALLEYE,3,10
ME,2014,ELFISH,WHITEBASS,3,5
ME,2014,ELFISH,WHITESUCKER,3,1
ME,2014,ELFISH,YELLOWBASS,3,1
ME,2014,ELFISH,YELLOWPERCH,3,78
ME,2014,FYKNET,BLACKCRAPPIE,6,2
ME,2014,FYKNET,BLUEGILL,6,36
ME,2014,FYKNET,BLUNTNOSEMINNOW,6,40
ME,2014,FYKNET,GREENSUNFISH,6,1
ME,2014,FYKNET,IOWADARTER,6,1
ME,2014,FYKNET,LONGNOSEGAR,6,1
ME,2014,FYKNET,ROCKBASS,6,8
ME,2014,FYKNET,SMALLMOUTHBASS,6,6
ME,2014,FYKNET,YELLOWPERCH,6,1
ME,2014,TRAMML,CHANNELCATFISH,2,3
ME,2014,TRAMML,COMMONCARP,2,3
ME,2014,TRAMML,SMALLMOUTHBASS,2,4
ME,2014,VGN038,YELLOWPERCH,2,1
ME,2014,VGN051,YELLOWPERCH,2,3
ME,2014,VGN064,YELLOWPERCH,2,12
ME,2014,VGN089,WHITEBASS,2,2
ME,2015,BSEINE,BLUEGILL,12,6
ME,2015,BSEINE,BLUNTNOSEMINNOW,12,3
ME,2015,BSEINE,BROOKSILVERSIDE,12,669
ME,2015,BSEINE,WALLEYE,12,1
ME,2015,ELFISH,BLACKBULLHEAD,3,1
ME,2015,ELFISH,BLUEGILL,3,12
ME,2015,ELFISH,BROOKSILVERSIDE,3,33
ME,2015,ELFISH,COMMONCARP,3,9
ME,2015,ELFISH,FRESHWATERDRUM,3,15
ME,2015,ELFISH,LARGEMOUTHBASS,3,1
ME,2015,ELFISH,LOGPERCH,3,1
ME,2015,ELFISH,NORTHERNPIKE,3,2
ME,2015,ELFISH,PUMPKINSEED,3,1
ME,2015,ELFISH,ROCKBASS,3,8
ME,2015,ELFISH,SMALLMOUTHBASS,3,19
ME,2015,ELFISH,WALLEYE,3,57
ME,2015,ELFISH,WHITEBASS,3,1
ME,2015,ELFISH,WHITESUCKER,3,1
ME,2015,ELFISH,YELLOWBASS,3,2
ME,2015,ELFISH,YELLOWPERCH,3,86
ME,2015,FYKNET,BLACKCRAPPIE,6,91
ME,2015,FYKNET,BLUEGILL,6,1506
ME,2015,FYKNET,BLUNTNOSEMINNOW,6,52
ME,2015,FYKNET,BOWFIN,6,1
ME,2015,FYKNET,BROOKSILVERSIDE,6,1
ME,2015,FYKNET,CHANNELCATFISH,6,3
ME,2015,FYKNET,FRESHWATERDRUM,6,1
ME,2015,FYKNET,GREENSUNFISH,6,1
ME,2015,FYKNET,LARGEMOUTHBASS,6,1
ME,2015,FYKNET,LOGPERCH,6,1
ME,2015,FYKNET,LONGNOSEGAR,6,1
ME,2015,FYKNET,NORTHERNPIKE,6,1
ME,2015,FYKNET,ROCKBASS,6,14
ME,2015,FYKNET,SMALLMOUTHBASS,6,3
ME,2015,FYKNET,WALLEYE,6,4
ME,2015,FYKNET,WHITEBASS,6,2
ME,2015,FYKNET,YELLOWBULLHEAD,6,6
ME,2015,FYKNET,YELLOWPERCH,6,190
ME,2015,TRAMML,BLUEGILL,2,1
ME,2015,TRAMML,CHANNELCATFISH,2,6
ME,2015,TRAMML,COMMONCARP,2,1
ME,2015,TRAMML,FRESHWATERDRUM,2,3
ME,2015,TRAMML,LARGEMOUTHBASS,2,1
ME,2015,TRAMML,NORTHERNPIKE,2,2
ME,2015,TRAMML,SMALLMOUTHBASS,2,4
ME,2015,TRAMML,WALLEYE,2,2
ME,2015,TRAMML,WHITEBASS,2,6
ME,2015,TRAMML,WHITESUCKER,2,11
ME,2015,VGN064,WHITEBASS,2,2
ME,2015,VGN089,FRESHWATERDRUM,2,3
ME,2015,VGN089,SMALLMOUTHBASS,2,1
ME,2015,VGN089,WHITEBASS,2,4
ME,2016,BSEINE,BLACKCRAPPIE,12,18
ME,2016,BSEINE,BLACKNOSESHINER,12,1
ME,2016,BSEINE,BLUEGILL,12,5
ME,2016,BSEINE,BLUNTNOSEMINNOW,12,5
ME,2016,BSEINE,BROOKSILVERSIDE,12,2695
ME,2016,BSEINE,LOGPERCH,12,1
ME,2016,BSEINE,ROCKBASS,12,1
ME,2016,BSEINE,SMALLMOUTHBASS,12,1
ME,2016,BSEINE,WHITEBASS,12,10
ME,2016,BSEINE,YELLOWPERCH,12,4
ME,2016,ELFISH,BLUEGILL,3,9
ME,2016,ELFISH,BROOKSILVERSIDE,3,26
ME,2016,ELFISH,COMMONCARP,3,5
ME,2016,ELFISH,FRESHWATERDRUM,3,10
ME,2016,ELFISH,LARGEMOUTHBASS,3,1
ME,2016,ELFISH,LOGPERCH,3,3
ME,2016,ELFISH,ROCKBASS,3,3
ME,2016,ELFISH,SMALLMOUTHBASS,3,6
ME,2016,ELFISH,WALLEYE,3,17
ME,2016,ELFISH,WHITEBASS,3,1
ME,2016,ELFISH,WHITESUCKER,3,1
ME,2016,ELFISH,YELLOWPERCH,3,12
ME,2016,FYKNET,BLACKCRAPPIE,6,18
ME,2016,FYKNET,BLUEGILL,6,39
ME,2016,FYKNET,BLUNTNOSEMINNOW,6,1
ME,2016,FYKNET,BROOKSILVERSIDE,6,16
ME,2016,FYKNET,CHANNELCATFISH,6,3
ME,2016,FYKNET,LARGEMOUTHBASS,6,1
ME,2016,FYKNET,LOGPERCH,6,1
ME,2016,FYKNET,NORTHERNPIKE,6,3
ME,2016,FYKNET,ROCKBASS,6,12
ME,2016,FYKNET,SMALLMOUTHBASS,6,2
ME,2016,FYKNET,WALLEYE,6,1
ME,2016,FYKNET,WHITEBASS,6,1
ME,2016,FYKNET,YELLOWBULLHEAD,6,1
ME,2016,TRAMML,CHANNELCATFISH,2,2
ME,2016,TRAMML,COMMONCARP,2,1
ME,2016,TRAMML,WALLEYE,2,2
ME,2016,TRAMML,WHITESUCKER,2,1
ME,2016,VGN032,LONGNOSEGAR,2,1
ME,2016,VGN032,WHITEBASS,2,2
ME,2016,VGN038,WHITEBASS,2,3
ME,2016,VGN051,CISCO,2,1
ME,2016,VGN064,CISCO,2,2
ME,2016,VGN064,WALLEYE,2,2
ME,2016,VGN064,WHITEBASS,2,7
ME,2016,VGN089,CISCO,2,1
ME,2016,VGN089,WHITEBASS,2,1
ME,2017,BSEINE,BLACKCRAPPIE,12,2
ME,2017,BSEINE,BLUEGILL,12,17
ME,2017,BSEINE,BROOKSILVERSIDE,12,103
ME,2017,BSEINE,LOGPERCH,12,3
ME,2017,BSEINE,SMALLMOUTHBASS,12,1
ME,2017,ELFISH,BLACKCRAPPIE,3,4
ME,2017,ELFISH,BLUEGILL,3,18
ME,2017,ELFISH,BROOKSILVERSIDE,3,1
ME,2017,ELFISH,COMMONCARP,3,6
ME,2017,ELFISH,FRESHWATERDRUM,3,13
ME,2017,ELFISH,LARGEMOUTHBASS,3,5
ME,2017,ELFISH,LOGPERCH,3,8
ME,2017,ELFISH,ROCKBASS,3,10
ME,2017,ELFISH,SMALLMOUTHBASS,3,16
ME,2017,ELFISH,WALLEYE,3,40
ME,2017,ELFISH,WHITEBASS,3,1
ME,2017,ELFISH,YELLOWBASS,3,2
ME,2017,ELFISH,YELLOWPERCH,3,19
ME,2017,FYKNET,BLACKCRAPPIE,6,2
ME,2017,FYKNET,BLUEGILL,6,63
ME,2017,FYKNET,BLUNTNOSEMINNOW,6,112
ME,2017,FYKNET,BROOKSILVERSIDE,6,2
ME,2017,FYKNET,CHANNELCATFISH,6,1
ME,2017,FYKNET,GREENSUNFISH,6,1
ME,2017,FYKNET,IOWADARTER,6,1
ME,2017,FYKNET,LARGEMOUTHBASS,6,2
ME,2017,FYKNET,ROCKBASS,6,5
ME,2017,FYKNET,SMALLMOUTHBASS,6,3
ME,2017,FYKNET,WALLEYE,6,1
ME,2017,FYKNET,YELLOWPERCH,6,11
ME,2017,TRAMML,BLUEGILL,2,10
ME,2017,TRAMML,CHANNELCATFISH,2,2
ME,2017,TRAMML,COMMONCARP,2,1
ME,2017,TRAMML,FRESHWATERDRUM,2,5
ME,2017,TRAMML,NORTHERNPIKE,2,1
ME,2017,TRAMML,SMALLMOUTHBASS,2,5
ME,2017,TRAMML,WALLEYE,2,1
ME,2017,TRAMML,WHITEBASS,2,2
ME,2017,TRAMML,WHITESUCKER,2,3
ME,2017,VGN038,WALLEYE,2,1
ME,2017,VGN051,WALLEYE,2,3
ME,2017,VGN064,WHITEBASS,2,1
ME,2017,VGN089,CISCO,2,1
ME,2017,VGN089,FRESHWATERDRUM,2,2
ME,2017,VGN089,WHITEBASS,2,1
ME,2018,BSEINE,BLUEGILL,8,62
ME,2018,BSEINE,BLUNTNOSEMINNOW,8,26
ME,2018,BSEINE,BROOKSILVERSIDE,8,124
ME,2018,BSEINE,MOTTLEDSCULPIN,8,1
ME,2018,BSEINE,ROCKBASS,8,1
ME,2018,ELFISH,BLUEGILL,2,4
ME,2018,ELFISH,COMMONCARP,2,1
ME,2018,ELFISH,FRESHWATERDRUM,2,2
ME,2018,ELFISH,ROCKBASS,2,1
ME,2018,ELFISH,SMALLMOUTHBASS,2,6
ME,2018,ELFISH,WALLEYE,2,8
ME,2018,FYKNET,BLACKBULLHEAD,6,2
ME,2018,FYKNET,BLACKCRAPPIE,6,28
ME,2018,FYKNET,BLUEGILL,6,12483
ME,2018,FYKNET,GOLDENSHINER,6,5
ME,2018,FYKNET,GREENSUNFISH,6,1
ME,2018,FYKNET,LARGEMOUTHBASS,6,5
ME,2018,FYKNET,LOGPERCH,6,9
ME,2018,FYKNET,LONGNOSEGAR,6,2
ME,2018,FYKNET,PUMPKINSEED,6,3
ME,2018,FYKNET,ROCKBASS,6,20
ME,2018,FYKNET,SMALLMOUTHBASS,6,7
ME,2018,FYKNET,WALLEYE,6,5
ME,2018,FYKNET,YELLOWBULLHEAD,6,1
ME,2018,FYKNET,YELLOWPERCH,6,4
ME,2018,TRAMML,CHANNELCATFISH,2,9
ME,2018,TRAMML,COMMONCARP,2,1
ME,2018,TRAMML,FRESHWATERDRUM,2,3
ME,2018,TRAMML,NORTHERNPIKE,2,3
ME,2018,TRAMML,WALLEYE,2,3
ME,2018,TRAMML,WHITEBASS,2,6
ME,2018,TRAMML,WHITESUCKER,2,4
ME,2018,VGN032,WHITEBASS,2,2
ME,2018,VGN051,YELLOWPERCH,2,9
ME,2018,VGN064,YELLOWPERCH,2,2
ME,2018,VGN089,WHITEBASS,2,3
ME,2019,BSEINE,BLACKBULLHEAD,12,2
ME,2019,BSEINE,BLACKCRAPPIE,12,8
ME,2019,BSEINE,BLUEGILL,12,90
ME,2019,BSEINE,BLUNTNOSEMINNOW,12,2
ME,2019,BSEINE,BROOKSILVERSIDE,12,21
ME,2019,BSEINE,COMMONCARP,12,1
ME,2019,BSEINE,LARGEMOUTHBASS,12,10
ME,2019,BSEINE,LOGPERCH,12,5
ME,2019,BSEINE,ROCKBASS,12,1
ME,2019,BSEINE,SMALLMOUTHBASS,12,2
ME,2019,BSEINE,WHITEBASS,12,2
ME,2019,ELFISH,BIGMOUTHBUFFALO,3,2
ME,2019,ELFISH,BLACKBULLHEAD,3,1
ME,2019,ELFISH,BLUEGILL,3,4
ME,2019,ELFISH,BROOKSILVERSIDE,3,3
ME,2019,ELFISH,COMMONCARP,3,12
ME,2019,ELFISH,FRESHWATERDRUM,3,11
ME,2019,ELFISH,LARGEMOUTHBASS,3,8
ME,2019,ELFISH,LOGPERCH,3,3
ME,2019,ELFISH,LONGNOSEGAR,3,1
ME,2019,ELFISH,NORTHERNPIKE,3,3
ME,2019,ELFISH,PUMPKINSEED,3,1
ME,2019,ELFISH,ROCKBASS,3,12
ME,2019,ELFISH,SMALLMOUTHBASS,3,7
ME,2019,ELFISH,WALLEYE,3,62
ME,2019,ELFISH,WHITEBASS,3,1
ME,2019,ELFISH,YELLOWBULLHEAD,3,1
ME,2019,ELFISH,YELLOWPERCH,3,48
ME,2019,FYKNET,BIGMOUTHBUFFALO,6,1
ME,2019,FYKNET,BLACKBULLHEAD,6,27
ME,2019,FYKNET,BLACKCRAPPIE,6,44
ME,2019,FYKNET,BLUEGILL,6,621
ME,2019,FYKNET,BOWFIN,6,1
ME,2019,FYKNET,COMMONCARP,6,4
ME,2019,FYKNET,LARGEMOUTHBASS,6,1
ME,2019,FYKNET,PUMPKINSEED,6,11
ME,2019,FYKNET,ROCKBASS,6,7
ME,2019,FYKNET,SMALLMOUTHBASS,6,1
ME,2019,FYKNET,UNIDENTIFIED,6,2
ME,2019,FYKNET,UNIDMINNOW,6,1
ME,2019,FYKNET,WALLEYE,6,5
ME,2019,FYKNET,WHITEBASS,6,1
ME,2019,FYKNET,WHITESUCKER,6,1
ME,2019,FYKNET,YELLOWBULLHEAD,6,2
ME,2019,FYKNET,YELLOWPERCH,6,3
ME,2019,TRAMML,CHANNELCATFISH,2,4
ME,2019,TRAMML,COMMONCARP,2,1
ME,2019,TRAMML,FRESHWATERDRUM,2,21
ME,2019,TRAMML,SMALLMOUTHBASS,2,1
ME,2019,TRAMML,WALLEYE,2,3
ME,2019,TRAMML,WHITEBASS,2,2
ME,2019,TRAMML,WHITESUCKER,2,5
ME,2019,VGN064,WALLEYE,2,1
ME,2019,VGN089,FRESHWATERDRUM,2,1
ME,2019,VGN089,WHITEBASS,2,1
ME,2021,FYKNET,BLACKBULLHEAD,6,15
ME,2021,FYKNET,BLACKCRAPPIE,6,5
ME,2021,FYKNET,BLUEGILL,6,270
ME,2021,FYKNET,BLUNTNOSEMINNOW,6,1
ME,2021,FYKNET,BROWNBULLHEAD,6,2
ME,2021,FYKNET,CHANNELCATFISH,6,1
ME,2021,FYKNET,COMMONCARP,6,1
ME,2021,FYKNET,LONGNOSEGAR,6,1
ME,2021,FYKNET,PUMPKINSEED,6,1
ME,2021,FYKNET,ROCKBASS,6,24
ME,2021,FYKNET,SMALLMOUTHBASS,6,10
ME,2021,FYKNET,WALLEYE,6,11
ME,2021,FYKNET,WHITESUCKER,6,1
ME,2021,FYKNET,YELLOWBULLHEAD,6,7
ME,2021,FYKNET,YELLOWPERCH,6,9
ME,2021,TRAMML,CHANNELCATFISH,2,3
ME,2021,TRAMML,FRESHWATERDRUM,2,3
ME,2021,TRAMML,NORTHERNPIKE,2,2
ME,2021,TRAMML,SMALLMOUTHBASS,2,3
ME,2021,TRAMML,WALLEYE,2,4
ME,2021,TRAMML,WHITEBASS,2,4
ME,2021,TRAMML,WHITESUCKER,2,7
ME,2021,VGN019,CISCO,2,3
ME,2021,VGN051,CISCO,2,4
ME,2021,VGN051,YELLOWPERCH,2,1
ME,2021,VGN064,CISCO,2,1
ME,2021,VGN089,CISCO,2,1
ME,2021,VGN089,WHITEBASS,2,4
ME,2022,ELFISH,BIGMOUTHBUFFALO,3,1
ME,2022,ELFISH,BLUEGILL,3,5
ME,2022,ELFISH,BROOKSILVERSIDE,3,26
ME,2022,ELFISH,BROWNBULLHEAD,3,2
ME,2022,ELFISH,COMMONCARP,3,7
ME,2022,ELFISH,FRESHWATERDRUM,3,11
ME,2022,ELFISH,GOLDENSHINER,3,1
ME,2022,ELFISH,LARGEMOUTHBASS,3,3
ME,2022,ELFISH,SMALLMOUTHBASS,3,4
ME,2022,ELFISH,SPOTTAILSHINER,3,7
ME,2022,ELFISH,WALLEYE,3,39
ME,2022,ELFISH,WHITEBASS,3,2
ME,2022,ELFISH,WHITESUCKER,3,5
ME,2022,ELFISH,YELLOWPERCH,3,53
ME,2022,FYKNET,BGPUMPHYBRID,6,15
ME,2022,FYKNET,BIGMOUTHBUFFALO,6,1
ME,2022,FYKNET,BLACKCRAPPIE,6,45
ME,2022,FYKNET,BLUEGILL,6,608
ME,2022,FYKNET,BLUNTNOSEMINNOW,6,1
ME,2022,FYKNET,COMMONCARP,6,2
ME,2022,FYKNET,GREENSUNFISH,6,1
ME,2022,FYKNET,LARGEMOUTHBASS,6,4
ME,2022,FYKNET,LOGPERCH,6,1
ME,2022,FYKNET,NORTHERNPIKE,6,1
ME,2022,FYKNET,PUMPKINSEED,6,9
ME,2022,FYKNET,ROCKBASS,6,25
ME,2022,FYKNET,SMALLMOUTHBASS,6,13
ME,2022,FYKNET,WALLEYE,6,2
ME,2022,FYKNET,YELLOWBULLHEAD,6,2
ME,2022,FYKNET,YELLOWPERCH,6,323
ME,2022,TRAMML,BLUEGILL,2,2
ME,2022,TRAMML,CHANNELCATFISH,2,5
ME,2022,TRAMML,FRESHWATERDRUM,2,6
ME,2022,TRAMML,NORTHERNPIKE,2,1
ME,2022,TRAMML,SMALLMOUTHBASS,2,3
ME,2022,TRAMML,WALLEYE,2,8
ME,2022,TRAMML,WHITESUCKER,2,1
ME,2022,VGN019,CISCO,2,1
ME,2022,VGN025,WHITEBASS,2,1
ME,2022,VGN032,WHITEBASS,2,1
ME,2022,VGN038,CISCO,2,1
ME,2022,VGN038,WALLEYE,2,2
ME,2022,VGN064,YELLOWPERCH,1,2
ME,2023,ELFISH,BLACKCRAPPIE,3,1
ME,2023,ELFISH,BLUEGILL,3,9
ME,2023,ELFISH,BLUNTNOSEMINNOW,3,1
ME,2023,ELFISH,BROOKSILVERSIDE,3,37
ME,2023,ELFISH,COMMONCARP,3,2
ME,2023,ELFISH,FRESHWATERDRUM,3,12
ME,2023,ELFISH,LARGEMOUTHBASS,3,16
ME,2023,ELFISH,LOGPERCH,3,2
ME,2023,ELFISH,NORTHERNPIKE,3,3
ME,2023,ELFISH,ROCKBASS,3,7
ME,2023,ELFISH,SMALLMOUTHBASS,3,9
ME,2023,ELFISH,SPOTTAILSHINER,3,1
ME,2023,ELFISH,WALLEYE,3,31
ME,2023,ELFISH,WHITESUCKER,3,7
ME,2023,ELFISH,YELLOWBULLHEAD,3,1
ME,2023,ELFISH,YELLOWPERCH,3,11
ME,2023,FYKNET,BLACKBULLHEAD,6,8
ME,2023,FYKNET,BLACKCRAPPIE,6,50
ME,2023,FYKNET,BLUEGILL,6,1044
ME,2023,FYKNET,BLUNTNOSEMINNOW,6,5
ME,2023,FYKNET,GOLDENSHINER,6,1
ME,2023,FYKNET,LARGEMOUTHBASS,6,6
ME,2023,FYKNET,NORTHERNPIKE,6,3
ME,2023,FYKNET,PUMPKINSEED,6,15
ME,2023,FYKNET,ROCKBASS,6,6
ME,2023,FYKNET,SMALLMOUTHBASS,6,11
ME,2023,FYKNET,WHITESUCKER,6,1
ME,2023,FYKNET,YELLOWBULLHEAD,6,1
ME,2023,FYKNET,YELLOWPERCH,6,10
ME,2023,TRAMML,CHANNELCATFISH,2,2
ME,2023,TRAMML,FRESHWATERDRUM,2,1
ME,2023,TRAMML,LONGNOSEGAR,2,1
ME,2023,TRAMML,SMALLMOUTHBASS,2,3
ME,2023,TRAMML,WALLEYE,2,1
ME,2023,TRAMML,YELLOWBASS,2,1
ME,2023,TRAMML,YELLOWPERCH,2,1
ME,2023,VGN019,CISCO,2,4
ME,2023,VGN032,LONGNOSEGAR,2,1
ME,2023,VGN032,YELLOWBASS,2,3
ME,2023,VGN038,WALLEYE,2,2
ME,2023,VGN038,YELLOWBASS,2,6
ME,2023,VGN051,CISCO,2,1
ME,2023,VGN051,WALLEYE,2,2
ME,2023,VGN051,YELLOWBASS,2,3
ME,2023,VGN064,CISCO,2,1
ME,2023,VGN064,WALLEYE,2,2
ME,2023,VGN064,YELLOWBASS,2,10
ME,2023,VGN089,BLUEGILL,2,1
ME,2023,VGN089,CISCO,2,2
ME,2023,VGN089,FRESHWATERDRUM,2,3
ME,2023,VGN089,YELLOWBASS,2,6
MO,1995,BSEINE,BLACKBULLHEAD,18,1
MO,1995,BSEINE,BLACKCRAPPIE,18,104
MO,1995,BSEINE,BLACKNOSESHINER,18,18
MO,1995,BSEINE,BLUEGILL,18,456
MO,1995,BSEINE,BLUNTNOSEMINNOW,18,15
MO,1995,BSEINE,BROOKSILVERSIDE,18,987
MO,1995,BSEINE,COMMONSHINER,18,111
MO,1995,BSEINE,FRESHWATERDRUM,18,1
MO,1995,BSEINE,GOLDENSHINER,18,2
MO,1995,BSEINE,GREENPUMPHYBRID,18,2
MO,1995,BSEINE,GREENSUNFISH,18,70
MO,1995,BSEINE,JOHNNYDARTER,18,2
MO,1995,BSEINE,LARGEMOUTHBASS,18,64
MO,1995,BSEINE,LOGPERCH,18,3
MO,1995,BSEINE,LONGEARSUNFISH,18,1
MO,1995,BSEINE,PUMPKINSEED,18,59
MO,1995,BSEINE,ROCKBASS,18,3
MO,1995,BSEINE,YELLOWBULLHEAD,18,1
MO,1995,BSEINE,YELLOWPERCH,18,2
MO,1995,CRAYTR,GREENSUNFISH,30,13
MO,1995,CRAYTR,LOGPERCH,30,1
MO,1995,CRAYTR,PUMPKINSEED,30,4
MO,1995,CRAYTR,WHITECRAPPIE,30,1
MO,1995,ELFISH,BLACKBULLHEAD,4,2
MO,1995,ELFISH,BLACKCRAPPIE,4,1
MO,1995,ELFISH,BLUEGILL,4,63
MO,1995,ELFISH,BOWFIN,4,1
MO,1995,ELFISH,BROOKSILVERSIDE,4,13
MO,1995,ELFISH,COMMONCARP,4,5
MO,1995,ELFISH,FRESHWATERDRUM,4,9
MO,1995,ELFISH,LARGEMOUTHBASS,4,10
MO,1995,ELFISH,LOGPERCH,4,1
MO,1995,ELFISH,LONGNOSEGAR,4,2
MO,1995,ELFISH,PUMPKINSEED,4,39
MO,1995,ELFISH,ROCKBASS,4,1
MO,1995,ELFISH,WALLEYE,4,2
MO,1995,ELFISH,WHITEBASS,4,1
MO,1995,FYKNET,BLACKBULLHEAD,6,2
